product_url,image,product_name,mpn,base_price,msrp,brand_name
https://www.ajmadison.com/package/VIRERADWRH2561/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/67a39369bc65d67a39369bc6714.17787346_63265",4 Piece Kitchen Appliances Package,VIRERADWRH2561,"$21,276.00 ","$22,776.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2560/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/67a39366ac42267a39366ac43a3.58532480_3eec2",4 Piece Kitchen Appliances Package,VIRERADWRH2560,"$21,276.00 ","$22,776.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2559/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/67a39363b1da967a39363b1e115.95604716_26ab0",4 Piece Kitchen Appliances Package,VIRERADWRH2559,"$21,276.00 ","$22,776.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2558/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/67a39360cbe4d67a39360cbe644.10637410_16fe3",4 Piece Kitchen Appliances Package,VIRERADWRH2558,"$21,276.00 ","$22,776.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2557/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/67a3935e5732467a3935e573350.06975942_dc2b5",4 Piece Kitchen Appliances Package,VIRERADWRH2557,"$21,136.00 ","$22,626.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2556/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/67a3935c2c11467a3935c2c12a9.38828415_1c4ae",4 Piece Kitchen Appliances Package,VIRERADWRH2556,"$21,136.00 ","$22,626.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2555/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/67a3935a1a93567a3935a1a9499.08324634_76954",4 Piece Kitchen Appliances Package,VIRERADWRH2555,"$21,136.00 ","$22,626.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2554/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/67a39357d1ab367a39357d1abf6.96867282_0c493",4 Piece Kitchen Appliances Package,VIRERADWRH2554,"$21,136.00 ","$22,626.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2553/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/67a39355379d567a39355379ea2.59886971_dcdec",4 Piece Kitchen Appliances Package,VIRERADWRH2553,"$20,706.00 ","$22,166.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2552/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/67a39352b9e1e67a39352b9e2e5.98901161_80029",4 Piece Kitchen Appliances Package,VIRERADWRH2552,"$21,156.00 ","$22,646.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2551/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/67a3935075b8067a3935075b8c5.06787663_e5a8e",4 Piece Kitchen Appliances Package,VIRERADWRH2551,"$20,376.00 ","$21,816.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2550/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/67a3934e2b9dd67a3934e2b9f29.04056684_134d6",4 Piece Kitchen Appliances Package,VIRERADWRH2550,"$20,236.00 ","$21,666.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2549/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/67a3934a5887a67a3934a5888f2.59887960_65317",4 Piece Kitchen Appliances Package,VIRERADWRH2549,"$20,566.00 ","$22,016.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2548/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/67a39345225d767a39345225ed1.19449807_65045",4 Piece Kitchen Appliances Package,VIRERADWRH2548,"$21,016.00 ","$22,496.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2547/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/67a393418dfc767a393418dfd21.48057619_69817",4 Piece Kitchen Appliances Package,VIRERADWRH2547,"$26,446.00 ","$28,306.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2545/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/67a3933c5e67367a3933c5e6808.52350533_eb7dc",4 Piece Kitchen Appliances Package,VIRERADWRH2545,"$21,626.00 ","$23,156.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2544/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/67a39339c0e6467a39339c0e6e1.49718543_4f12d",4 Piece Kitchen Appliances Package,VIRERADWRH2544,"$21,626.00 ","$23,156.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2543/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/67a3933707a9367a3933707aae0.73474356_266bd",4 Piece Kitchen Appliances Package,VIRERADWRH2543,"$20,826.00 ","$22,296.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2542/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/67a393340fa4f67a393340fa5c9.02302186_a3c0d",4 Piece Kitchen Appliances Package,VIRERADWRH2542,"$20,826.00 ","$22,296.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2541/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/67a39330ef4ce67a39330ef4e65.95810830_a0884",4 Piece Kitchen Appliances Package,VIRERADWRH2541,"$20,826.00 ","$22,296.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2540/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/67a3932e07ac467a3932e07adc3.16750129_23650",4 Piece Kitchen Appliances Package,VIRERADWRH2540,"$20,826.00 ","$22,296.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2539/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/67a3932b773cd67a3932b773dd2.02796282_f3902",4 Piece Kitchen Appliances Package,VIRERADWRH2539,"$22,796.00 ","$24,406.00 ",Viking
