product_url,image,product_name,mpn,base_price,msrp,brand_name
https://www.ajmadison.com/cgi-bin/ajmadison/VDWU524WSSS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/vdwu524ss5c90fe3345c676.03498674_49be3.jpg",24 Inch Fully Integrated Dishwasher,VDWU524WSSS,"$2,389.00 ","$2,559.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VRUO5241DRSS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/viking_undercounter_outdoor_refrigerator_vruo5240dlss_1_6328958f8f6d81acd9_70c62.jpg",24 Inch Undercounter Outdoor Refrigerator,VRUO5241DRSS,"$4,719.00 ","$5,049.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/MVDOE6301BG.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/mvdoe6301bg664c8989b96309.99632590_ee308",30 Inch Double Convection Electric Wall Oven,MVDOE6301BG,"$9,999.00 ","$10,699.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/FRUI5242G.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/frui5242g~image~167dc5a0e457234.97919191_8d408",24 Inch Panel Ready Undercounter Refrigerator,FRUI5242G,"$3,899.00 ","$4,179.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/FBUI5242G.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/fbui5242g~image~167dd5d95a62da0.35901768_2048e",24 Inch Panel Ready Undercounter Beverage Center,FBUI5242G,"$3,729.00 ","$3,989.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/FWUI5242G.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/fwui5242g~-~front67e173253a0673.09833058_a9db7",24 Inch Panel Ready Undercounter Dual Zone Wine Refrigerator,FWUI5242G,"$4,999.00 ","$5,349.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/FWUI5152G.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/fwui5152g~image~167dd5adc3cea64.55040109_c0127",15 Inch Panel Ready Undercounter Dual Zone Wine Refrigerator,FWUI5152G,"$3,399.00 ","$3,639.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/FDUI5242D.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/fdui5242d~image~167dc9ee0531736.68810447_937fe",24 Inch Panel Ready Undercounter Refrigerator Drawers,FDUI5242D,"$5,099.00 ","$5,459.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/TVWH660CS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/6410568_sd5f340689db44f6.91989985_0ef77.jpg",66 Inch Wall Mount Range Hood,TVWH660CS,"$6,119.00 ","$6,549.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/MVIC63615BBG.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/mvic63615bbg664b8553684555.54532866_2484c",36 Inch Induction Cooktop,MVIC63615BBG,"$4,599.00 ","$4,929.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/RVIC3306BBG.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/rvic3306bbg65ba319daaf5c6.28615497_678c4",Induction Cooktop,RVIC3306BBG,"$3,119.00 ","$3,339.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VIRT5304BSS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/virt5304bss-164cbef0fb38280.95763265_139b1.png",30 Inch Induction Rangetop,VIRT5304BSS,"$4,599.00 ","$4,929.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VDR74826GSS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/viking_vdr74826gss_range_photomain_1_straighton6720f4789d26f3.51860687_01f7f",48 Inch Freestanding Dual Fuel Range,VDR74826GSS,"$22,159.00 ","$23,709.00 ",Viking
